,no,effectiveDate,mid
560,57/A/NBP/2004,2004-03-22,7.064
561,58/A/NBP/2004,2004-03-23,7.0378
562,59/A/NBP/2004,2004-03-24,7.0516
563,60/A/NBP/2004,2004-03-25,7.0114
564,61/A/NBP/2004,2004-03-26,7.1075
565,62/A/NBP/2004,2004-03-29,7.0818
566,63/A/NBP/2004,2004-03-30,7.0815
567,64/A/NBP/2004,2004-03-31,7.1232
568,65/A/NBP/2004,2004-04-01,7.123
569,66/A/NBP/2004,2004-04-02,7.1383
570,67/A/NBP/2004,2004-04-05,7.1011
571,68/A/NBP/2004,2004-04-06,7.174
572,69/A/NBP/2004,2004-04-07,7.1818
573,70/A/NBP/2004,2004-04-08,7.1748
574,71/A/NBP/2004,2004-04-09,7.1612
575,72/A/NBP/2004,2004-04-13,7.2072
576,73/A/NBP/2004,2004-04-14,7.1957
577,74/A/NBP/2004,2004-04-15,7.2064
578,75/A/NBP/2004,2004-04-16,7.1789
579,76/A/NBP/2004,2004-04-19,7.178
580,77/A/NBP/2004,2004-04-20,7.172
581,78/A/NBP/2004,2004-04-21,7.0964
582,79/A/NBP/2004,2004-04-22,7.0939
583,80/A/NBP/2004,2004-04-23,7.1249
584,81/A/NBP/2004,2004-04-26,7.1593
585,82/A/NBP/2004,2004-04-27,7.1882
586,83/A/NBP/2004,2004-04-28,7.1677
587,84/A/NBP/2004,2004-04-29,7.1587
588,85/A/NBP/2004,2004-04-30,7.1171
589,86/A/NBP/2004,2004-05-04,7.107
590,87/A/NBP/2004,2004-05-05,7.0238
591,88/A/NBP/2004,2004-05-06,7.0359
592,89/A/NBP/2004,2004-05-07,7.0537
593,90/A/NBP/2004,2004-05-10,7.1411
594,91/A/NBP/2004,2004-05-11,7.0799
595,92/A/NBP/2004,2004-05-12,7.085
596,93/A/NBP/2004,2004-05-13,7.1297
597,94/A/NBP/2004,2004-05-14,7.0702
598,95/A/NBP/2004,2004-05-17,7.0295
599,96/A/NBP/2004,2004-05-18,6.9851
600,97/A/NBP/2004,2004-05-19,7.0024
601,98/A/NBP/2004,2004-05-20,6.9461
602,99/A/NBP/2004,2004-05-21,6.9829
603,100/A/NBP/2004,2004-05-24,6.9766
604,101/A/NBP/2004,2004-05-25,6.9453
605,102/A/NBP/2004,2004-05-26,6.9999
606,103/A/NBP/2004,2004-05-27,6.9981
607,104/A/NBP/2004,2004-05-28,6.9843
608,105/A/NBP/2004,2004-05-31,6.9823
609,106/A/NBP/2004,2004-06-01,6.9736
610,107/A/NBP/2004,2004-06-02,7.0065
611,108/A/NBP/2004,2004-06-03,6.9808
612,109/A/NBP/2004,2004-06-04,7.0014
613,110/A/NBP/2004,2004-06-07,6.9585
614,111/A/NBP/2004,2004-06-08,6.8852
615,112/A/NBP/2004,2004-06-09,6.9137
616,113/A/NBP/2004,2004-06-11,6.9727
617,114/A/NBP/2004,2004-06-14,6.8807
618,115/A/NBP/2004,2004-06-15,6.8709
619,116/A/NBP/2004,2004-06-16,6.9103
620,117/A/NBP/2004,2004-06-17,6.9622
621,118/A/NBP/2004,2004-06-18,6.9771
622,119/A/NBP/2004,2004-06-21,6.9381
623,120/A/NBP/2004,2004-06-22,6.9413
624,121/A/NBP/2004,2004-06-23,6.8605
625,122/A/NBP/2004,2004-06-24,6.8332
626,123/A/NBP/2004,2004-06-25,6.8585
627,124/A/NBP/2004,2004-06-28,6.8229
628,125/A/NBP/2004,2004-06-29,6.8209
629,126/A/NBP/2004,2004-06-30,6.7749
630,127/A/NBP/2004,2004-07-01,6.7211
631,128/A/NBP/2004,2004-07-02,6.7623
632,129/A/NBP/2004,2004-07-05,6.7374
633,130/A/NBP/2004,2004-07-06,6.7531
634,131/A/NBP/2004,2004-07-07,6.7648
635,132/A/NBP/2004,2004-07-08,6.7868
636,133/A/NBP/2004,2004-07-09,6.7836
637,134/A/NBP/2004,2004-07-12,6.7637
638,135/A/NBP/2004,2004-07-13,6.7137
639,136/A/NBP/2004,2004-07-14,6.7127
640,137/A/NBP/2004,2004-07-15,6.6332
641,138/A/NBP/2004,2004-07-16,6.6501
642,139/A/NBP/2004,2004-07-19,6.6514
643,140/A/NBP/2004,2004-07-20,6.6824
644,141/A/NBP/2004,2004-07-21,6.6999
645,142/A/NBP/2004,2004-07-22,6.6871
646,143/A/NBP/2004,2004-07-23,6.6699
647,144/A/NBP/2004,2004-07-26,6.7163
648,145/A/NBP/2004,2004-07-27,6.7194
649,146/A/NBP/2004,2004-07-28,6.6729
650,147/A/NBP/2004,2004-07-29,6.6648
651,148/A/NBP/2004,2004-07-30,6.5917
652,149/A/NBP/2004,2004-08-02,6.6438
653,150/A/NBP/2004,2004-08-03,6.6895
654,151/A/NBP/2004,2004-08-04,6.7286
655,152/A/NBP/2004,2004-08-05,6.6712
656,153/A/NBP/2004,2004-08-06,6.65
657,154/A/NBP/2004,2004-08-09,6.5742
658,155/A/NBP/2004,2004-08-10,6.5594
659,156/A/NBP/2004,2004-08-11,6.6309
660,157/A/NBP/2004,2004-08-12,6.5961
661,158/A/NBP/2004,2004-08-13,6.64
662,159/A/NBP/2004,2004-08-16,6.6443
663,160/A/NBP/2004,2004-08-17,6.5904
664,161/A/NBP/2004,2004-08-18,6.5894
665,162/A/NBP/2004,2004-08-19,6.6017
666,163/A/NBP/2004,2004-08-20,6.6254
667,164/A/NBP/2004,2004-08-23,6.598
668,165/A/NBP/2004,2004-08-24,6.5927
669,166/A/NBP/2004,2004-08-25,6.6017
670,167/A/NBP/2004,2004-08-26,6.6165
671,168/A/NBP/2004,2004-08-27,6.6647
672,169/A/NBP/2004,2004-08-30,6.6092
673,170/A/NBP/2004,2004-08-31,6.6089
674,171/A/NBP/2004,2004-09-01,6.5607
675,172/A/NBP/2004,2004-09-02,6.5419
676,173/A/NBP/2004,2004-09-03,6.5059
677,174/A/NBP/2004,2004-09-06,6.5049
678,175/A/NBP/2004,2004-09-07,6.4497
679,176/A/NBP/2004,2004-09-08,6.4627
680,177/A/NBP/2004,2004-09-09,6.4326
681,178/A/NBP/2004,2004-09-10,6.4422
682,179/A/NBP/2004,2004-09-13,6.4519
683,180/A/NBP/2004,2004-09-14,6.4362
684,181/A/NBP/2004,2004-09-15,6.3684
685,182/A/NBP/2004,2004-09-16,6.3771
686,183/A/NBP/2004,2004-09-17,6.4021
687,184/A/NBP/2004,2004-09-20,6.3416
688,185/A/NBP/2004,2004-09-21,6.3139
689,186/A/NBP/2004,2004-09-22,6.3122
690,187/A/NBP/2004,2004-09-23,6.3624
691,188/A/NBP/2004,2004-09-24,6.3722
692,189/A/NBP/2004,2004-09-27,6.4027
693,190/A/NBP/2004,2004-09-28,6.4265
694,191/A/NBP/2004,2004-09-29,6.3866
695,192/A/NBP/2004,2004-09-30,6.3932
696,193/A/NBP/2004,2004-10-01,6.3575
697,194/A/NBP/2004,2004-10-04,6.2966
698,195/A/NBP/2004,2004-10-05,6.276
699,196/A/NBP/2004,2004-10-06,6.2469
700,197/A/NBP/2004,2004-10-07,6.2622
701,198/A/NBP/2004,2004-10-08,6.2867
702,199/A/NBP/2004,2004-10-11,6.2477
703,200/A/NBP/2004,2004-10-12,6.228
704,201/A/NBP/2004,2004-10-13,6.2594
705,202/A/NBP/2004,2004-10-14,6.2558
706,203/A/NBP/2004,2004-10-15,6.2547
707,204/A/NBP/2004,2004-10-18,6.1977
708,205/A/NBP/2004,2004-10-19,6.1721
709,206/A/NBP/2004,2004-10-20,6.1779
710,207/A/NBP/2004,2004-10-21,6.2429
711,208/A/NBP/2004,2004-10-22,6.2119
712,209/A/NBP/2004,2004-10-25,6.2095
713,210/A/NBP/2004,2004-10-26,6.2707
714,211/A/NBP/2004,2004-10-27,6.2596
715,212/A/NBP/2004,2004-10-28,6.2484
716,213/A/NBP/2004,2004-10-29,6.2245
717,214/A/NBP/2004,2004-11-02,6.2176
718,215/A/NBP/2004,2004-11-03,6.2399
719,216/A/NBP/2004,2004-11-04,6.2018
720,217/A/NBP/2004,2004-11-05,6.151
721,218/A/NBP/2004,2004-11-08,6.1392
722,219/A/NBP/2004,2004-11-09,6.1321
723,220/A/NBP/2004,2004-11-10,6.1282
724,221/A/NBP/2004,2004-11-12,6.1301
725,222/A/NBP/2004,2004-11-15,6.1165
726,223/A/NBP/2004,2004-11-16,6.082
727,224/A/NBP/2004,2004-11-17,6.0833
728,225/A/NBP/2004,2004-11-18,6.0369
729,226/A/NBP/2004,2004-11-19,6.0804
730,227/A/NBP/2004,2004-11-22,6.0094
731,228/A/NBP/2004,2004-11-23,6.0229
732,229/A/NBP/2004,2004-11-24,6.0087
733,230/A/NBP/2004,2004-11-25,6.0282
734,231/A/NBP/2004,2004-11-26,6.0395
735,232/A/NBP/2004,2004-11-29,6.0058
736,233/A/NBP/2004,2004-11-30,6.0223
737,234/A/NBP/2004,2004-12-01,6.0413
738,235/A/NBP/2004,2004-12-02,6.0458
739,236/A/NBP/2004,2004-12-03,6.0504
740,237/A/NBP/2004,2004-12-06,6.0274
741,238/A/NBP/2004,2004-12-07,6.0521
742,239/A/NBP/2004,2004-12-08,6.067
743,240/A/NBP/2004,2004-12-09,6.0112
744,241/A/NBP/2004,2004-12-10,6.1103
745,242/A/NBP/2004,2004-12-13,6.0637
746,243/A/NBP/2004,2004-12-14,6.0632
747,244/A/NBP/2004,2004-12-15,6.0323
748,245/A/NBP/2004,2004-12-16,6.0441
749,246/A/NBP/2004,2004-12-17,6.0578
750,247/A/NBP/2004,2004-12-20,6.0166
751,248/A/NBP/2004,2004-12-21,5.9434
752,249/A/NBP/2004,2004-12-22,5.8973
753,250/A/NBP/2004,2004-12-23,5.8336
754,251/A/NBP/2004,2004-12-24,5.8094
755,252/A/NBP/2004,2004-12-27,5.8032
756,253/A/NBP/2004,2004-12-28,5.7619
757,254/A/NBP/2004,2004-12-29,5.7394
758,255/A/NBP/2004,2004-12-30,5.7533
759,256/A/NBP/2004,2004-12-31,5.7699
760,1/A/NBP/2005,2005-01-03,5.7608
761,2/A/NBP/2005,2005-01-04,5.7718
762,3/A/NBP/2005,2005-01-05,5.8489
763,4/A/NBP/2005,2005-01-06,5.8531
764,5/A/NBP/2005,2005-01-07,5.843
765,6/A/NBP/2005,2005-01-10,5.8329
766,7/A/NBP/2005,2005-01-11,5.8065
767,8/A/NBP/2005,2005-01-12,5.8198
768,9/A/NBP/2005,2005-01-13,5.8427
769,10/A/NBP/2005,2005-01-14,5.8089
770,11/A/NBP/2005,2005-01-17,5.8141
771,12/A/NBP/2005,2005-01-18,5.8404
772,13/A/NBP/2005,2005-01-19,5.8546
773,14/A/NBP/2005,2005-01-20,5.9078
774,15/A/NBP/2005,2005-01-21,5.8563
775,16/A/NBP/2005,2005-01-24,5.8589
776,17/A/NBP/2005,2005-01-25,5.8456
777,18/A/NBP/2005,2005-01-26,5.8712
778,19/A/NBP/2005,2005-01-27,5.8575
779,20/A/NBP/2005,2005-01-28,5.8762
780,21/A/NBP/2005,2005-01-31,5.8657
781,22/A/NBP/2005,2005-02-01,5.8487
782,23/A/NBP/2005,2005-02-02,5.849
783,24/A/NBP/2005,2005-02-03,5.7722
784,25/A/NBP/2005,2005-02-04,5.7839
785,26/A/NBP/2005,2005-02-07,5.7629
786,27/A/NBP/2005,2005-02-08,5.7745
787,28/A/NBP/2005,2005-02-09,5.8378
788,29/A/NBP/2005,2005-02-10,5.8171
789,30/A/NBP/2005,2005-02-11,5.8651
790,31/A/NBP/2005,2005-02-14,5.8355
791,32/A/NBP/2005,2005-02-15,5.7943
792,33/A/NBP/2005,2005-02-16,5.7806
793,34/A/NBP/2005,2005-02-17,5.7904
794,35/A/NBP/2005,2005-02-18,5.7955
795,36/A/NBP/2005,2005-02-21,5.7893
796,37/A/NBP/2005,2005-02-22,5.7419
797,38/A/NBP/2005,2005-02-23,5.7195
798,39/A/NBP/2005,2005-02-24,5.6653
799,40/A/NBP/2005,2005-02-25,5.6569
800,41/A/NBP/2005,2005-02-28,5.6756
801,42/A/NBP/2005,2005-03-01,5.6789
802,43/A/NBP/2005,2005-03-02,5.6967
803,44/A/NBP/2005,2005-03-03,5.6963
804,45/A/NBP/2005,2005-03-04,5.7065
805,46/A/NBP/2005,2005-03-07,5.628
806,47/A/NBP/2005,2005-03-08,5.6377
807,48/A/NBP/2005,2005-03-09,5.5997
808,49/A/NBP/2005,2005-03-10,5.696
809,50/A/NBP/2005,2005-03-11,5.6582
810,51/A/NBP/2005,2005-03-14,5.6998
811,52/A/NBP/2005,2005-03-15,5.7346
812,53/A/NBP/2005,2005-03-16,5.8521
813,54/A/NBP/2005,2005-03-17,5.929
814,55/A/NBP/2005,2005-03-18,5.8467
815,56/A/NBP/2005,2005-03-21,5.8772
816,57/A/NBP/2005,2005-03-22,5.9015
817,58/A/NBP/2005,2005-03-23,5.9502
818,59/A/NBP/2005,2005-03-24,5.9384
819,60/A/NBP/2005,2005-03-25,5.9482
820,61/A/NBP/2005,2005-03-29,6.0332
821,62/A/NBP/2005,2005-03-30,5.9665
822,63/A/NBP/2005,2005-03-31,5.9291
823,64/A/NBP/2005,2005-04-01,5.9373
824,65/A/NBP/2005,2005-04-04,5.9853
825,66/A/NBP/2005,2005-04-05,6.0367
826,67/A/NBP/2005,2005-04-06,5.9977
827,68/A/NBP/2005,2005-04-07,5.9722
828,69/A/NBP/2005,2005-04-11,5.9742
829,70/A/NBP/2005,2005-04-12,5.952
830,71/A/NBP/2005,2005-04-13,5.9602
831,72/A/NBP/2005,2005-04-14,6.0378
832,73/A/NBP/2005,2005-04-15,6.057
833,74/A/NBP/2005,2005-04-18,6.0991
834,75/A/NBP/2005,2005-04-19,6.161
835,76/A/NBP/2005,2005-04-20,6.1252
836,77/A/NBP/2005,2005-04-21,6.0949
837,78/A/NBP/2005,2005-04-22,6.1342
838,79/A/NBP/2005,2005-04-25,6.1866
839,80/A/NBP/2005,2005-04-26,6.1709
840,81/A/NBP/2005,2005-04-27,6.2368
841,82/A/NBP/2005,2005-04-28,6.2586
842,83/A/NBP/2005,2005-04-29,6.3067
843,84/A/NBP/2005,2005-05-02,6.3188
844,85/A/NBP/2005,2005-05-04,6.2135
845,86/A/NBP/2005,2005-05-05,6.1307
846,87/A/NBP/2005,2005-05-06,6.0769
847,88/A/NBP/2005,2005-05-09,6.051
848,89/A/NBP/2005,2005-05-10,6.0876
849,90/A/NBP/2005,2005-05-11,6.1363
850,91/A/NBP/2005,2005-05-12,6.0624
851,92/A/NBP/2005,2005-05-13,6.1327
852,93/A/NBP/2005,2005-05-16,6.1399
853,94/A/NBP/2005,2005-05-17,6.1323
854,95/A/NBP/2005,2005-05-18,6.1079
855,96/A/NBP/2005,2005-05-19,6.0518
856,97/A/NBP/2005,2005-05-20,6.0522
857,98/A/NBP/2005,2005-05-23,6.1118
858,99/A/NBP/2005,2005-05-24,6.0908
859,100/A/NBP/2005,2005-05-25,6.0761
860,101/A/NBP/2005,2005-05-27,6.0891
861,102/A/NBP/2005,2005-05-30,6.0395
862,103/A/NBP/2005,2005-05-31,6.0539
863,104/A/NBP/2005,2005-06-01,6.1422
864,105/A/NBP/2005,2005-06-02,6.117
865,106/A/NBP/2005,2005-06-03,6.0996
866,107/A/NBP/2005,2005-06-06,6.0654
867,108/A/NBP/2005,2005-06-07,6.0461
868,109/A/NBP/2005,2005-06-08,6.0604
869,110/A/NBP/2005,2005-06-09,6.0243
870,111/A/NBP/2005,2005-06-10,6.0055
871,112/A/NBP/2005,2005-06-13,6.044
872,113/A/NBP/2005,2005-06-14,6.0479
873,114/A/NBP/2005,2005-06-15,6.0503
874,115/A/NBP/2005,2005-06-16,6.0792
875,116/A/NBP/2005,2005-06-17,6.1103
876,117/A/NBP/2005,2005-06-20,6.1116
877,118/A/NBP/2005,2005-06-21,6.0937
878,119/A/NBP/2005,2005-06-22,6.0525
879,120/A/NBP/2005,2005-06-23,6.0509
880,121/A/NBP/2005,2005-06-24,6.069
881,122/A/NBP/2005,2005-06-27,6.0592
882,123/A/NBP/2005,2005-06-28,6.1047
883,124/A/NBP/2005,2005-06-29,6.1071
884,125/A/NBP/2005,2005-06-30,6.0251
885,126/A/NBP/2005,2005-07-01,5.9426
886,127/A/NBP/2005,2005-07-04,5.9273
887,128/A/NBP/2005,2005-07-05,5.9351
888,129/A/NBP/2005,2005-07-06,5.9755
889,130/A/NBP/2005,2005-07-07,6.0332
890,131/A/NBP/2005,2005-07-08,5.9673
891,132/A/NBP/2005,2005-07-11,5.9315
892,133/A/NBP/2005,2005-07-12,5.9585
893,134/A/NBP/2005,2005-07-13,5.9828
894,135/A/NBP/2005,2005-07-14,6.0534
895,136/A/NBP/2005,2005-07-15,6.0473
896,137/A/NBP/2005,2005-07-18,5.9763
897,138/A/NBP/2005,2005-07-19,5.9653
898,139/A/NBP/2005,2005-07-20,5.9374
899,140/A/NBP/2005,2005-07-21,5.9401
900,141/A/NBP/2005,2005-07-22,5.9179
901,142/A/NBP/2005,2005-07-25,5.9226
902,143/A/NBP/2005,2005-07-26,5.9534
903,144/A/NBP/2005,2005-07-27,5.9624
904,145/A/NBP/2005,2005-07-28,5.9069
905,146/A/NBP/2005,2005-07-29,5.9087
906,147/A/NBP/2005,2005-08-01,5.8787
907,148/A/NBP/2005,2005-08-02,5.8807
908,149/A/NBP/2005,2005-08-03,5.9136
909,150/A/NBP/2005,2005-08-04,5.8709
910,151/A/NBP/2005,2005-08-05,5.8541
911,152/A/NBP/2005,2005-08-08,5.867
912,153/A/NBP/2005,2005-08-09,5.8289
913,154/A/NBP/2005,2005-08-10,5.8297
914,155/A/NBP/2005,2005-08-11,5.8639
915,156/A/NBP/2005,2005-08-12,5.8744
916,157/A/NBP/2005,2005-08-16,5.9259
917,158/A/NBP/2005,2005-08-17,5.9159
918,159/A/NBP/2005,2005-08-18,5.9094
919,160/A/NBP/2005,2005-08-19,5.9271
920,161/A/NBP/2005,2005-08-22,5.9503
921,162/A/NBP/2005,2005-08-23,5.9096
922,163/A/NBP/2005,2005-08-24,5.901
923,164/A/NBP/2005,2005-08-25,5.9431
924,165/A/NBP/2005,2005-08-26,5.95
925,166/A/NBP/2005,2005-08-29,5.9601
926,167/A/NBP/2005,2005-08-30,5.9306
927,168/A/NBP/2005,2005-08-31,5.9182
928,169/A/NBP/2005,2005-09-01,5.8184
929,170/A/NBP/2005,2005-09-02,5.8127
930,171/A/NBP/2005,2005-09-05,5.7981
931,172/A/NBP/2005,2005-09-06,5.8383
932,173/A/NBP/2005,2005-09-07,5.7698
933,174/A/NBP/2005,2005-09-08,5.8157
934,175/A/NBP/2005,2005-09-09,5.8481
935,176/A/NBP/2005,2005-09-12,5.8367
936,177/A/NBP/2005,2005-09-13,5.8329
937,178/A/NBP/2005,2005-09-14,5.8452
938,179/A/NBP/2005,2005-09-15,5.7642
939,180/A/NBP/2005,2005-09-16,5.7436
940,181/A/NBP/2005,2005-09-19,5.7826
941,182/A/NBP/2005,2005-09-20,5.7743
942,183/A/NBP/2005,2005-09-21,5.7818
943,184/A/NBP/2005,2005-09-22,5.7788
944,185/A/NBP/2005,2005-09-23,5.7543
945,186/A/NBP/2005,2005-09-26,5.7547
946,187/A/NBP/2005,2005-09-27,5.7219
947,188/A/NBP/2005,2005-09-28,5.7486
948,189/A/NBP/2005,2005-09-29,5.7217
949,190/A/NBP/2005,2005-09-30,5.7281
950,191/A/NBP/2005,2005-10-03,5.7581
951,192/A/NBP/2005,2005-10-04,5.7912
952,193/A/NBP/2005,2005-10-05,5.8001
953,194/A/NBP/2005,2005-10-06,5.7666
954,195/A/NBP/2005,2005-10-07,5.7311
955,196/A/NBP/2005,2005-10-10,5.6369
956,197/A/NBP/2005,2005-10-11,5.6322
957,198/A/NBP/2005,2005-10-12,5.6411
958,199/A/NBP/2005,2005-10-13,5.693
959,200/A/NBP/2005,2005-10-14,5.7473
960,201/A/NBP/2005,2005-10-17,5.7057
961,202/A/NBP/2005,2005-10-18,5.6722
962,203/A/NBP/2005,2005-10-19,5.7137
963,204/A/NBP/2005,2005-10-20,5.7539
964,205/A/NBP/2005,2005-10-21,5.7635
965,206/A/NBP/2005,2005-10-24,5.7789
966,207/A/NBP/2005,2005-10-25,5.8012
967,208/A/NBP/2005,2005-10-26,5.7929
968,209/A/NBP/2005,2005-10-27,5.8956
969,210/A/NBP/2005,2005-10-28,5.8522
970,211/A/NBP/2005,2005-10-31,5.8844
971,212/A/NBP/2005,2005-11-02,5.8222
972,213/A/NBP/2005,2005-11-03,5.8476
973,214/A/NBP/2005,2005-11-04,5.8812
974,215/A/NBP/2005,2005-11-07,5.9435
975,216/A/NBP/2005,2005-11-08,5.9523
976,217/A/NBP/2005,2005-11-09,5.9102
977,218/A/NBP/2005,2005-11-10,5.972
978,219/A/NBP/2005,2005-11-14,5.9448
979,220/A/NBP/2005,2005-11-15,5.9331
980,221/A/NBP/2005,2005-11-16,5.8823
981,222/A/NBP/2005,2005-11-17,5.8574
982,223/A/NBP/2005,2005-11-18,5.8278
983,224/A/NBP/2005,2005-11-21,5.7941
984,225/A/NBP/2005,2005-11-22,5.8103
985,226/A/NBP/2005,2005-11-23,5.769
986,227/A/NBP/2005,2005-11-24,5.7396
987,228/A/NBP/2005,2005-11-25,5.7276
988,229/A/NBP/2005,2005-11-28,5.7112
989,230/A/NBP/2005,2005-11-29,5.6816
990,231/A/NBP/2005,2005-11-30,5.7116
991,232/A/NBP/2005,2005-12-01,5.7782
992,233/A/NBP/2005,2005-12-02,5.729
993,234/A/NBP/2005,2005-12-05,5.7092
994,235/A/NBP/2005,2005-12-06,5.6555
995,236/A/NBP/2005,2005-12-07,5.6729
996,237/A/NBP/2005,2005-12-08,5.7239
997,238/A/NBP/2005,2005-12-09,5.7373
998,239/A/NBP/2005,2005-12-12,5.7223
999,240/A/NBP/2005,2005-12-13,5.6685
1000,241/A/NBP/2005,2005-12-14,5.6458
1001,242/A/NBP/2005,2005-12-15,5.6674
1002,243/A/NBP/2005,2005-12-16,5.7172
1003,244/A/NBP/2005,2005-12-19,5.6872
1004,245/A/NBP/2005,2005-12-20,5.6512
1005,246/A/NBP/2005,2005-12-21,5.6502
1006,247/A/NBP/2005,2005-12-22,5.6273
1007,248/A/NBP/2005,2005-12-23,5.6187
1008,249/A/NBP/2005,2005-12-27,5.6042
1009,250/A/NBP/2005,2005-12-28,5.6018
1010,251/A/NBP/2005,2005-12-29,5.5919
1011,252/A/NBP/2005,2005-12-30,5.6253
1012,1/A/NBP/2006,2006-01-02,5.6164
1013,2/A/NBP/2006,2006-01-03,5.627
1014,3/A/NBP/2006,2006-01-04,5.5925
1015,4/A/NBP/2006,2006-01-05,5.5152
1016,5/A/NBP/2006,2006-01-06,5.5329
1017,6/A/NBP/2006,2006-01-09,5.5178
1018,7/A/NBP/2006,2006-01-10,5.5285
1019,8/A/NBP/2006,2006-01-11,5.5052
1020,9/A/NBP/2006,2006-01-12,5.5292
1021,10/A/NBP/2006,2006-01-13,5.5794
1022,11/A/NBP/2006,2006-01-16,5.5549
1023,12/A/NBP/2006,2006-01-17,5.5501
1024,13/A/NBP/2006,2006-01-18,5.6351
1025,14/A/NBP/2006,2006-01-19,5.578
1026,15/A/NBP/2006,2006-01-20,5.6016
1027,16/A/NBP/2006,2006-01-23,5.5889
1028,17/A/NBP/2006,2006-01-24,5.5864
1029,18/A/NBP/2006,2006-01-25,5.5464
1030,19/A/NBP/2006,2006-01-26,5.5858
1031,20/A/NBP/2006,2006-01-27,5.5854
1032,21/A/NBP/2006,2006-01-30,5.5719
1033,22/A/NBP/2006,2006-01-31,5.6103
1034,23/A/NBP/2006,2006-02-01,5.5829
1035,24/A/NBP/2006,2006-02-02,5.6271
1036,25/A/NBP/2006,2006-02-03,5.6324
1037,26/A/NBP/2006,2006-02-06,5.5905
1038,27/A/NBP/2006,2006-02-07,5.5733
1039,28/A/NBP/2006,2006-02-08,5.5666
1040,29/A/NBP/2006,2006-02-09,5.5456
1041,30/A/NBP/2006,2006-02-10,5.5201
1042,31/A/NBP/2006,2006-02-13,5.5462
1043,32/A/NBP/2006,2006-02-14,5.5377
1044,33/A/NBP/2006,2006-02-15,5.5116
1045,34/A/NBP/2006,2006-02-16,5.4889
1046,35/A/NBP/2006,2006-02-17,5.4995
1047,36/A/NBP/2006,2006-02-20,5.4839
1048,37/A/NBP/2006,2006-02-21,5.5254
1049,38/A/NBP/2006,2006-02-22,5.5769
1050,39/A/NBP/2006,2006-02-23,5.5504
1051,40/A/NBP/2006,2006-02-24,5.564
1052,41/A/NBP/2006,2006-02-27,5.5293
1053,42/A/NBP/2006,2006-02-28,5.5369
1054,43/A/NBP/2006,2006-03-01,5.5503
1055,44/A/NBP/2006,2006-03-02,5.5208
1056,45/A/NBP/2006,2006-03-03,5.5506
1057,46/A/NBP/2006,2006-03-06,5.5647
1058,47/A/NBP/2006,2006-03-07,5.6247
1059,48/A/NBP/2006,2006-03-08,5.6435
1060,49/A/NBP/2006,2006-03-09,5.644
1061,50/A/NBP/2006,2006-03-10,5.6754
1062,51/A/NBP/2006,2006-03-13,5.6354
1063,52/A/NBP/2006,2006-03-14,5.7104
1064,53/A/NBP/2006,2006-03-15,5.6219
1065,54/A/NBP/2006,2006-03-16,5.6126
1066,55/A/NBP/2006,2006-03-17,5.5243
1067,56/A/NBP/2006,2006-03-20,5.6063
1068,57/A/NBP/2006,2006-03-21,5.6148
1069,58/A/NBP/2006,2006-03-22,5.6758
1070,59/A/NBP/2006,2006-03-23,5.6267
1071,60/A/NBP/2006,2006-03-24,5.6526
1072,61/A/NBP/2006,2006-03-27,5.6512
1073,62/A/NBP/2006,2006-03-28,5.7098
1074,63/A/NBP/2006,2006-03-29,5.7345
1075,64/A/NBP/2006,2006-03-30,5.6695
1076,65/A/NBP/2006,2006-03-31,5.6503
1077,66/A/NBP/2006,2006-04-03,5.6216
1078,67/A/NBP/2006,2006-04-04,5.6566
1079,68/A/NBP/2006,2006-04-05,5.6874
1080,69/A/NBP/2006,2006-04-06,5.6848
1081,70/A/NBP/2006,2006-04-07,5.6949
1082,71/A/NBP/2006,2006-04-10,5.6996
1083,72/A/NBP/2006,2006-04-11,5.6747
1084,73/A/NBP/2006,2006-04-12,5.6619
1085,74/A/NBP/2006,2006-04-13,5.7014
1086,75/A/NBP/2006,2006-04-14,5.691
1087,76/A/NBP/2006,2006-04-18,5.6733
1088,77/A/NBP/2006,2006-04-19,5.6339
1089,78/A/NBP/2006,2006-04-20,5.6241
1090,79/A/NBP/2006,2006-04-21,5.6187
1091,80/A/NBP/2006,2006-04-24,5.5879
1092,81/A/NBP/2006,2006-04-25,5.5667
1093,82/A/NBP/2006,2006-04-26,5.5824
1094,83/A/NBP/2006,2006-04-27,5.5462
1095,84/A/NBP/2006,2006-04-28,5.5713
1096,85/A/NBP/2006,2006-05-02,5.6051
1097,86/A/NBP/2006,2006-05-04,5.5797
1098,87/A/NBP/2006,2006-05-05,5.5707
1099,88/A/NBP/2006,2006-05-08,5.5912
1100,89/A/NBP/2006,2006-05-09,5.5951
1101,90/A/NBP/2006,2006-05-10,5.6161
1102,91/A/NBP/2006,2006-05-11,5.5892
1103,92/A/NBP/2006,2006-05-12,5.6787
1104,93/A/NBP/2006,2006-05-15,5.7715
1105,94/A/NBP/2006,2006-05-16,5.7598
1106,95/A/NBP/2006,2006-05-17,5.7002
1107,96/A/NBP/2006,2006-05-18,5.8253
1108,97/A/NBP/2006,2006-05-19,5.7841
1109,98/A/NBP/2006,2006-05-22,5.8118
1110,99/A/NBP/2006,2006-05-23,5.8084
1111,100/A/NBP/2006,2006-05-24,5.8111
1112,101/A/NBP/2006,2006-05-25,5.7754
1113,102/A/NBP/2006,2006-05-26,5.7394
1114,103/A/NBP/2006,2006-05-29,5.7207
1115,104/A/NBP/2006,2006-05-30,5.7466
