,no,effectiveDate,mid
2169,145/A/NBP/2010,2010-07-28,3.0756
2170,146/A/NBP/2010,2010-07-29,3.0618
2171,147/A/NBP/2010,2010-07-30,3.0731
2172,148/A/NBP/2010,2010-08-02,3.0494
2173,149/A/NBP/2010,2010-08-03,3.0143
2174,150/A/NBP/2010,2010-08-04,3.0448
2175,151/A/NBP/2010,2010-08-05,3.0268
2176,152/A/NBP/2010,2010-08-06,3.0246
2177,153/A/NBP/2010,2010-08-09,2.9997
2178,154/A/NBP/2010,2010-08-10,3.0147
2179,155/A/NBP/2010,2010-08-11,3.0606
2180,156/A/NBP/2010,2010-08-12,3.1215
2181,157/A/NBP/2010,2010-08-13,3.1053
2182,158/A/NBP/2010,2010-08-16,3.1297
2183,159/A/NBP/2010,2010-08-17,3.081
2184,160/A/NBP/2010,2010-08-18,3.0713
2185,161/A/NBP/2010,2010-08-19,3.0848
2186,162/A/NBP/2010,2010-08-20,3.111
2187,163/A/NBP/2010,2010-08-23,3.1354
2188,164/A/NBP/2010,2010-08-24,3.1737
2189,165/A/NBP/2010,2010-08-25,3.1492
2190,166/A/NBP/2010,2010-08-26,3.1452
2191,167/A/NBP/2010,2010-08-27,3.1304
2192,168/A/NBP/2010,2010-08-30,3.1226
2193,169/A/NBP/2010,2010-08-31,3.1583
2194,170/A/NBP/2010,2010-09-01,3.1285
2195,171/A/NBP/2010,2010-09-02,3.0952
2196,172/A/NBP/2010,2010-09-03,3.0895
2197,173/A/NBP/2010,2010-09-06,3.045
2198,174/A/NBP/2010,2010-09-07,3.0943
2199,175/A/NBP/2010,2010-09-08,3.117
2200,176/A/NBP/2010,2010-09-09,3.0991
2201,177/A/NBP/2010,2010-09-10,3.0867
2202,178/A/NBP/2010,2010-09-13,3.0745
2203,179/A/NBP/2010,2010-09-14,3.0637
2204,180/A/NBP/2010,2010-09-15,3.0347
2205,181/A/NBP/2010,2010-09-16,3.0131
2206,182/A/NBP/2010,2010-09-17,3.0079
2207,183/A/NBP/2010,2010-09-20,3.0156
2208,184/A/NBP/2010,2010-09-21,3.0053
2209,185/A/NBP/2010,2010-09-22,2.9636
2210,186/A/NBP/2010,2010-09-23,2.9853
2211,187/A/NBP/2010,2010-09-24,2.9704
2212,188/A/NBP/2010,2010-09-27,2.9425
2213,189/A/NBP/2010,2010-09-28,2.9645
2214,190/A/NBP/2010,2010-09-29,2.9227
2215,191/A/NBP/2010,2010-09-30,2.925
2216,192/A/NBP/2010,2010-10-01,2.8772
2217,193/A/NBP/2010,2010-10-04,2.8922
2218,194/A/NBP/2010,2010-10-05,2.8838
2219,195/A/NBP/2010,2010-10-06,2.8422
2220,196/A/NBP/2010,2010-10-07,2.8401
2221,197/A/NBP/2010,2010-10-08,2.866
2222,198/A/NBP/2010,2010-10-11,2.8525
2223,199/A/NBP/2010,2010-10-12,2.8802
2224,200/A/NBP/2010,2010-10-13,2.8327
2225,201/A/NBP/2010,2010-10-14,2.7697
2226,202/A/NBP/2010,2010-10-15,2.7717
2227,203/A/NBP/2010,2010-10-18,2.8297
2228,204/A/NBP/2010,2010-10-19,2.8268
2229,205/A/NBP/2010,2010-10-20,2.8714
2230,206/A/NBP/2010,2010-10-21,2.8193
2231,207/A/NBP/2010,2010-10-22,2.8616
2232,208/A/NBP/2010,2010-10-25,2.8119
2233,209/A/NBP/2010,2010-10-26,2.8207
2234,210/A/NBP/2010,2010-10-27,2.8567
2235,211/A/NBP/2010,2010-10-28,2.8728
2236,212/A/NBP/2010,2010-10-29,2.8873
2237,213/A/NBP/2010,2010-11-02,2.8297
2238,214/A/NBP/2010,2010-11-03,2.801
2239,215/A/NBP/2010,2010-11-04,2.7449
2240,216/A/NBP/2010,2010-11-05,2.7648
2241,217/A/NBP/2010,2010-11-08,2.8178
2242,218/A/NBP/2010,2010-11-09,2.8278
2243,219/A/NBP/2010,2010-11-10,2.822
2244,220/A/NBP/2010,2010-11-12,2.8865
2245,221/A/NBP/2010,2010-11-15,2.8915
2246,222/A/NBP/2010,2010-11-16,2.8937
2247,223/A/NBP/2010,2010-11-17,2.9217
2248,224/A/NBP/2010,2010-11-18,2.8871
2249,225/A/NBP/2010,2010-11-19,2.8749
2250,226/A/NBP/2010,2010-11-22,2.8591
2251,227/A/NBP/2010,2010-11-23,2.902
2252,228/A/NBP/2010,2010-11-24,2.9808
2253,229/A/NBP/2010,2010-11-25,2.9881
2254,230/A/NBP/2010,2010-11-26,3.0363
2255,231/A/NBP/2010,2010-11-29,3.0441
2256,232/A/NBP/2010,2010-11-30,3.1308
2257,233/A/NBP/2010,2010-12-01,3.0753
2258,234/A/NBP/2010,2010-12-02,3.0282
2259,235/A/NBP/2010,2010-12-03,3.0172
2260,236/A/NBP/2010,2010-12-06,3.0057
2261,237/A/NBP/2010,2010-12-07,2.9955
2262,238/A/NBP/2010,2010-12-08,3.0558
2263,239/A/NBP/2010,2010-12-09,3.0508
2264,240/A/NBP/2010,2010-12-10,3.0458
2265,241/A/NBP/2010,2010-12-13,3.0445
2266,242/A/NBP/2010,2010-12-14,2.9708
2267,243/A/NBP/2010,2010-12-15,2.9978
2268,244/A/NBP/2010,2010-12-16,3.0125
2269,245/A/NBP/2010,2010-12-17,2.984
2270,246/A/NBP/2010,2010-12-20,3.0396
2271,247/A/NBP/2010,2010-12-21,3.037
2272,248/A/NBP/2010,2010-12-22,3.0322
2273,249/A/NBP/2010,2010-12-23,3.0323
2274,250/A/NBP/2010,2010-12-24,3.0196
2275,251/A/NBP/2010,2010-12-27,3.0215
2276,252/A/NBP/2010,2010-12-28,3.0112
2277,253/A/NBP/2010,2010-12-29,3.0383
2278,254/A/NBP/2010,2010-12-30,2.9979
2279,255/A/NBP/2010,2010-12-31,2.9641
2280,1/A/NBP/2011,2011-01-03,2.9822
2281,2/A/NBP/2011,2011-01-04,2.9415
2282,3/A/NBP/2011,2011-01-05,2.9476
2283,4/A/NBP/2011,2011-01-07,2.9818
2284,5/A/NBP/2011,2011-01-10,3.0268
2285,6/A/NBP/2011,2011-01-11,3.0065
2286,7/A/NBP/2011,2011-01-12,2.9466
2287,8/A/NBP/2011,2011-01-13,2.9353
2288,9/A/NBP/2011,2011-01-14,2.9048
2289,10/A/NBP/2011,2011-01-17,2.9181
2290,11/A/NBP/2011,2011-01-18,2.8848
2291,12/A/NBP/2011,2011-01-19,2.8879
2292,13/A/NBP/2011,2011-01-20,2.8856
2293,14/A/NBP/2011,2011-01-21,2.8779
2294,15/A/NBP/2011,2011-01-24,2.8561
2295,16/A/NBP/2011,2011-01-25,2.8558
2296,17/A/NBP/2011,2011-01-26,2.828
2297,18/A/NBP/2011,2011-01-27,2.8508
2298,19/A/NBP/2011,2011-01-28,2.8501
2299,20/A/NBP/2011,2011-01-31,2.8845
2300,21/A/NBP/2011,2011-02-01,2.8468
2301,22/A/NBP/2011,2011-02-02,2.823
2302,23/A/NBP/2011,2011-02-03,2.8424
2303,24/A/NBP/2011,2011-02-04,2.8666
2304,25/A/NBP/2011,2011-02-07,2.8438
2305,26/A/NBP/2011,2011-02-08,2.8471
2306,27/A/NBP/2011,2011-02-09,2.8581
2307,28/A/NBP/2011,2011-02-10,2.8795
2308,29/A/NBP/2011,2011-02-11,2.9116
2309,30/A/NBP/2011,2011-02-14,2.9219
2310,31/A/NBP/2011,2011-02-15,2.9159
2311,32/A/NBP/2011,2011-02-16,2.8864
2312,33/A/NBP/2011,2011-02-17,2.879
2313,34/A/NBP/2011,2011-02-18,2.8803
2314,35/A/NBP/2011,2011-02-21,2.8755
2315,36/A/NBP/2011,2011-02-22,2.9198
2316,37/A/NBP/2011,2011-02-23,2.8868
2317,38/A/NBP/2011,2011-02-24,2.8941
2318,39/A/NBP/2011,2011-02-25,2.877
2319,40/A/NBP/2011,2011-02-28,2.8765
2320,41/A/NBP/2011,2011-03-01,2.8643
2321,42/A/NBP/2011,2011-03-02,2.8843
2322,43/A/NBP/2011,2011-03-03,2.8704
2323,44/A/NBP/2011,2011-03-04,2.8646
2324,45/A/NBP/2011,2011-03-07,2.8372
2325,46/A/NBP/2011,2011-03-08,2.8549
2326,47/A/NBP/2011,2011-03-09,2.8644
2327,48/A/NBP/2011,2011-03-10,2.8849
2328,49/A/NBP/2011,2011-03-11,2.9212
2329,50/A/NBP/2011,2011-03-14,2.8825
2330,51/A/NBP/2011,2011-03-15,2.9284
2331,52/A/NBP/2011,2011-03-16,2.9052
2332,53/A/NBP/2011,2011-03-17,2.9077
2333,54/A/NBP/2011,2011-03-18,2.885
2334,55/A/NBP/2011,2011-03-21,2.8588
2335,56/A/NBP/2011,2011-03-22,2.8358
2336,57/A/NBP/2011,2011-03-23,2.8446
2337,58/A/NBP/2011,2011-03-24,2.8516
2338,59/A/NBP/2011,2011-03-25,2.8425
2339,60/A/NBP/2011,2011-03-28,2.8431
2340,61/A/NBP/2011,2011-03-29,2.8227
2341,62/A/NBP/2011,2011-03-30,2.8277
2342,63/A/NBP/2011,2011-03-31,2.8229
2343,64/A/NBP/2011,2011-04-01,2.8455
2344,65/A/NBP/2011,2011-04-04,2.8395
2345,66/A/NBP/2011,2011-04-05,2.8388
2346,67/A/NBP/2011,2011-04-06,2.7986
2347,68/A/NBP/2011,2011-04-07,2.7863
2348,69/A/NBP/2011,2011-04-08,2.7489
2349,70/A/NBP/2011,2011-04-11,2.7501
2350,71/A/NBP/2011,2011-04-12,2.7511
2351,72/A/NBP/2011,2011-04-13,2.7421
2352,73/A/NBP/2011,2011-04-14,2.7297
2353,74/A/NBP/2011,2011-04-15,2.7293
2354,75/A/NBP/2011,2011-04-18,2.7608
2355,76/A/NBP/2011,2011-04-19,2.7922
2356,77/A/NBP/2011,2011-04-20,2.7358
2357,78/A/NBP/2011,2011-04-21,2.7183
2358,79/A/NBP/2011,2011-04-22,2.7135
2359,80/A/NBP/2011,2011-04-26,2.6975
2360,81/A/NBP/2011,2011-04-27,2.6838
2361,82/A/NBP/2011,2011-04-28,2.6504
2362,83/A/NBP/2011,2011-04-29,2.6501
2363,84/A/NBP/2011,2011-05-02,2.6541
2364,85/A/NBP/2011,2011-05-04,2.6499
2365,86/A/NBP/2011,2011-05-05,2.6458
2366,87/A/NBP/2011,2011-05-06,2.727
2367,88/A/NBP/2011,2011-05-09,2.719
2368,89/A/NBP/2011,2011-05-10,2.7361
2369,90/A/NBP/2011,2011-05-11,2.7201
2370,91/A/NBP/2011,2011-05-12,2.7573
2371,92/A/NBP/2011,2011-05-13,2.7321
2372,93/A/NBP/2011,2011-05-16,2.7817
2373,94/A/NBP/2011,2011-05-17,2.7707
2374,95/A/NBP/2011,2011-05-18,2.7501
2375,96/A/NBP/2011,2011-05-19,2.757
2376,97/A/NBP/2011,2011-05-20,2.7377
2377,98/A/NBP/2011,2011-05-23,2.8193
2378,99/A/NBP/2011,2011-05-24,2.8024
2379,100/A/NBP/2011,2011-05-25,2.81
2380,101/A/NBP/2011,2011-05-26,2.8033
2381,102/A/NBP/2011,2011-05-27,2.8003
2382,103/A/NBP/2011,2011-05-30,2.781
2383,104/A/NBP/2011,2011-05-31,2.7468
2384,105/A/NBP/2011,2011-06-01,2.7479
2385,106/A/NBP/2011,2011-06-02,2.7578
2386,107/A/NBP/2011,2011-06-03,2.7315
2387,108/A/NBP/2011,2011-06-06,2.7071
2388,109/A/NBP/2011,2011-06-07,2.6891
2389,110/A/NBP/2011,2011-06-08,2.6943
2390,111/A/NBP/2011,2011-06-09,2.704
2391,112/A/NBP/2011,2011-06-10,2.7216
2392,113/A/NBP/2011,2011-06-13,2.7426
2393,114/A/NBP/2011,2011-06-14,2.7203
2394,115/A/NBP/2011,2011-06-15,2.7499
2395,116/A/NBP/2011,2011-06-16,2.8069
2396,117/A/NBP/2011,2011-06-17,2.8077
2397,118/A/NBP/2011,2011-06-20,2.8058
2398,119/A/NBP/2011,2011-06-21,2.7776
2399,120/A/NBP/2011,2011-06-22,2.7661
2400,121/A/NBP/2011,2011-06-24,2.7914
2401,122/A/NBP/2011,2011-06-27,2.8201
2402,123/A/NBP/2011,2011-06-28,2.8055
2403,124/A/NBP/2011,2011-06-29,2.7877
2404,125/A/NBP/2011,2011-06-30,2.7517
2405,126/A/NBP/2011,2011-07-01,2.7273
2406,127/A/NBP/2011,2011-07-04,2.7156
2407,128/A/NBP/2011,2011-07-05,2.7266
2408,129/A/NBP/2011,2011-07-06,2.7531
2409,130/A/NBP/2011,2011-07-07,2.7597
2410,131/A/NBP/2011,2011-07-08,2.7505
2411,132/A/NBP/2011,2011-07-11,2.8123
2412,133/A/NBP/2011,2011-07-12,2.9039
2413,134/A/NBP/2011,2011-07-13,2.8658
2414,135/A/NBP/2011,2011-07-14,2.8309
2415,136/A/NBP/2011,2011-07-15,2.8545
2416,137/A/NBP/2011,2011-07-18,2.8753
2417,138/A/NBP/2011,2011-07-19,2.8372
2418,139/A/NBP/2011,2011-07-20,2.8218
2419,140/A/NBP/2011,2011-07-21,2.8064
2420,141/A/NBP/2011,2011-07-22,2.7601
2421,142/A/NBP/2011,2011-07-25,2.7878
2422,143/A/NBP/2011,2011-07-26,2.7654
2423,144/A/NBP/2011,2011-07-27,2.7644
2424,145/A/NBP/2011,2011-07-28,2.788
2425,146/A/NBP/2011,2011-07-29,2.8109
2426,147/A/NBP/2011,2011-08-01,2.7683
2427,148/A/NBP/2011,2011-08-02,2.8331
2428,149/A/NBP/2011,2011-08-03,2.8252
2429,150/A/NBP/2011,2011-08-04,2.8237
2430,151/A/NBP/2011,2011-08-05,2.8572
2431,152/A/NBP/2011,2011-08-08,2.8287
2432,153/A/NBP/2011,2011-08-09,2.8831
2433,154/A/NBP/2011,2011-08-10,2.8485
2434,155/A/NBP/2011,2011-08-11,2.9191
2435,156/A/NBP/2011,2011-08-12,2.9186
2436,157/A/NBP/2011,2011-08-16,2.8914
2437,158/A/NBP/2011,2011-08-17,2.8785
2438,159/A/NBP/2011,2011-08-18,2.8722
2439,160/A/NBP/2011,2011-08-19,2.927
2440,161/A/NBP/2011,2011-08-22,2.8943
2441,162/A/NBP/2011,2011-08-23,2.8713
2442,163/A/NBP/2011,2011-08-24,2.8823
2443,164/A/NBP/2011,2011-08-25,2.8773
2444,165/A/NBP/2011,2011-08-26,2.8836
2445,166/A/NBP/2011,2011-08-29,2.8658
2446,167/A/NBP/2011,2011-08-30,2.8755
2447,168/A/NBP/2011,2011-08-31,2.8695
2448,169/A/NBP/2011,2011-09-01,2.8996
2449,170/A/NBP/2011,2011-09-02,2.9277
2450,171/A/NBP/2011,2011-09-05,2.9748
2451,172/A/NBP/2011,2011-09-06,2.9698
2452,173/A/NBP/2011,2011-09-07,2.9941
2453,174/A/NBP/2011,2011-09-08,2.9984
2454,175/A/NBP/2011,2011-09-09,3.1148
2455,176/A/NBP/2011,2011-09-12,3.1781
2456,177/A/NBP/2011,2011-09-13,3.2035
2457,178/A/NBP/2011,2011-09-14,3.1737
2458,179/A/NBP/2011,2011-09-15,3.1858
2459,180/A/NBP/2011,2011-09-16,3.1506
2460,181/A/NBP/2011,2011-09-19,3.1867
2461,182/A/NBP/2011,2011-09-20,3.2067
2462,183/A/NBP/2011,2011-09-21,3.2123
2463,184/A/NBP/2011,2011-09-22,3.2917
2464,185/A/NBP/2011,2011-09-23,3.3171
2465,186/A/NBP/2011,2011-09-26,3.2766
2466,187/A/NBP/2011,2011-09-27,3.2563
2467,188/A/NBP/2011,2011-09-28,3.2463
2468,189/A/NBP/2011,2011-09-29,3.2451
2469,190/A/NBP/2011,2011-09-30,3.2574
2470,191/A/NBP/2011,2011-10-03,3.3265
2471,192/A/NBP/2011,2011-10-04,3.3337
2472,193/A/NBP/2011,2011-10-05,3.2966
2473,194/A/NBP/2011,2011-10-06,3.2731
2474,195/A/NBP/2011,2011-10-07,3.2593
2475,196/A/NBP/2011,2011-10-10,3.1865
2476,197/A/NBP/2011,2011-10-11,3.1936
2477,198/A/NBP/2011,2011-10-12,3.1352
2478,199/A/NBP/2011,2011-10-13,3.1409
2479,200/A/NBP/2011,2011-10-14,3.1107
2480,201/A/NBP/2011,2011-10-17,3.0759
2481,202/A/NBP/2011,2011-10-18,3.1788
2482,203/A/NBP/2011,2011-10-19,3.1347
2483,204/A/NBP/2011,2011-10-20,3.1779
2484,205/A/NBP/2011,2011-10-21,3.1969
2485,206/A/NBP/2011,2011-10-24,3.1705
2486,207/A/NBP/2011,2011-10-25,3.1445
2487,208/A/NBP/2011,2011-10-26,3.1498
2488,209/A/NBP/2011,2011-10-27,3.1083
2489,210/A/NBP/2011,2011-10-28,3.0461
2490,211/A/NBP/2011,2011-10-31,3.1024
2491,212/A/NBP/2011,2011-11-02,3.2093
2492,213/A/NBP/2011,2011-11-03,3.18
2493,214/A/NBP/2011,2011-11-04,3.1385
2494,215/A/NBP/2011,2011-11-07,3.1913
2495,216/A/NBP/2011,2011-11-08,3.1681
2496,217/A/NBP/2011,2011-11-09,3.1925
2497,218/A/NBP/2011,2011-11-10,3.2213
2498,219/A/NBP/2011,2011-11-14,3.2132
2499,220/A/NBP/2011,2011-11-15,3.2526
2500,221/A/NBP/2011,2011-11-16,3.2621
2501,222/A/NBP/2011,2011-11-17,3.2965
2502,223/A/NBP/2011,2011-11-18,3.2718
2503,224/A/NBP/2011,2011-11-21,3.2984
2504,225/A/NBP/2011,2011-11-22,3.288
2505,226/A/NBP/2011,2011-11-23,3.3191
2506,227/A/NBP/2011,2011-11-24,3.3486
2507,228/A/NBP/2011,2011-11-25,3.4001
2508,229/A/NBP/2011,2011-11-28,3.3705
2509,230/A/NBP/2011,2011-11-29,3.3924
2510,231/A/NBP/2011,2011-11-30,3.4248
2511,232/A/NBP/2011,2011-12-01,3.34
2512,233/A/NBP/2011,2011-12-02,3.3235
2513,234/A/NBP/2011,2011-12-05,3.3276
2514,235/A/NBP/2011,2011-12-06,3.3429
2515,236/A/NBP/2011,2011-12-07,3.331
2516,237/A/NBP/2011,2011-12-08,3.3359
2517,238/A/NBP/2011,2011-12-09,3.3875
2518,239/A/NBP/2011,2011-12-12,3.4117
2519,240/A/NBP/2011,2011-12-13,3.4587
2520,241/A/NBP/2011,2011-12-14,3.4977
2521,242/A/NBP/2011,2011-12-15,3.5066
2522,243/A/NBP/2011,2011-12-16,3.4586
2523,244/A/NBP/2011,2011-12-19,3.447
2524,245/A/NBP/2011,2011-12-20,3.4148
2525,246/A/NBP/2011,2011-12-21,3.3793
2526,247/A/NBP/2011,2011-12-22,3.3933
2527,248/A/NBP/2011,2011-12-23,3.398
2528,249/A/NBP/2011,2011-12-27,3.3788
2529,250/A/NBP/2011,2011-12-28,3.3608
2530,251/A/NBP/2011,2011-12-29,3.4126
2531,252/A/NBP/2011,2011-12-30,3.4174
2532,1/A/NBP/2012,2012-01-02,3.4454
2533,2/A/NBP/2012,2012-01-03,3.4277
2534,3/A/NBP/2012,2012-01-04,3.432
2535,4/A/NBP/2012,2012-01-05,3.5081
2536,5/A/NBP/2012,2012-01-09,3.515
2537,6/A/NBP/2012,2012-01-10,3.5083
2538,7/A/NBP/2012,2012-01-11,3.4919
2539,8/A/NBP/2012,2012-01-12,3.4945
2540,9/A/NBP/2012,2012-01-13,3.4323
2541,10/A/NBP/2012,2012-01-16,3.4798
2542,11/A/NBP/2012,2012-01-17,3.4215
2543,12/A/NBP/2012,2012-01-18,3.4
2544,13/A/NBP/2012,2012-01-19,3.3678
2545,14/A/NBP/2012,2012-01-20,3.3537
2546,15/A/NBP/2012,2012-01-23,3.3353
2547,16/A/NBP/2012,2012-01-24,3.297
2548,17/A/NBP/2012,2012-01-25,3.299
2549,18/A/NBP/2012,2012-01-26,3.2233
2550,19/A/NBP/2012,2012-01-27,3.2163
2551,20/A/NBP/2012,2012-01-30,3.2433
2552,21/A/NBP/2012,2012-01-31,3.2032
2553,22/A/NBP/2012,2012-02-01,3.1913
2554,23/A/NBP/2012,2012-02-02,3.1955
2555,24/A/NBP/2012,2012-02-03,3.1848
2556,25/A/NBP/2012,2012-02-06,3.2084
2557,26/A/NBP/2012,2012-02-07,3.1806
2558,27/A/NBP/2012,2012-02-08,3.1461
2559,28/A/NBP/2012,2012-02-09,3.1487
2560,29/A/NBP/2012,2012-02-10,3.1703
2561,30/A/NBP/2012,2012-02-13,3.1643
2562,31/A/NBP/2012,2012-02-14,3.1801
2563,32/A/NBP/2012,2012-02-15,3.166
2564,33/A/NBP/2012,2012-02-16,3.2502
2565,34/A/NBP/2012,2012-02-17,3.179
2566,35/A/NBP/2012,2012-02-20,3.1598
2567,36/A/NBP/2012,2012-02-21,3.1488
2568,37/A/NBP/2012,2012-02-22,3.1635
2569,38/A/NBP/2012,2012-02-23,3.138
2570,39/A/NBP/2012,2012-02-24,3.1103
2571,40/A/NBP/2012,2012-02-27,3.1176
2572,41/A/NBP/2012,2012-02-28,3.0977
2573,42/A/NBP/2012,2012-02-29,3.073
2574,43/A/NBP/2012,2012-03-01,3.0887
2575,44/A/NBP/2012,2012-03-02,3.1023
2576,45/A/NBP/2012,2012-03-05,3.1355
2577,46/A/NBP/2012,2012-03-06,3.1557
2578,47/A/NBP/2012,2012-03-07,3.1631
2579,48/A/NBP/2012,2012-03-08,3.122
2580,49/A/NBP/2012,2012-03-09,3.1126
2581,50/A/NBP/2012,2012-03-12,3.1285
2582,51/A/NBP/2012,2012-03-13,3.1288
2583,52/A/NBP/2012,2012-03-14,3.1699
2584,53/A/NBP/2012,2012-03-15,3.1723
2585,54/A/NBP/2012,2012-03-16,3.1688
2586,55/A/NBP/2012,2012-03-19,3.1361
2587,56/A/NBP/2012,2012-03-20,3.1288
2588,57/A/NBP/2012,2012-03-21,3.1173
2589,58/A/NBP/2012,2012-03-22,3.168
2590,59/A/NBP/2012,2012-03-23,3.1417
2591,60/A/NBP/2012,2012-03-26,3.1348
2592,61/A/NBP/2012,2012-03-27,3.0939
2593,62/A/NBP/2012,2012-03-28,3.11
2594,63/A/NBP/2012,2012-03-29,3.1234
2595,064/A/NBP/2012,2012-03-30,3.1191
2596,065/A/NBP/2012,2012-04-02,3.1017
2597,066/A/NBP/2012,2012-04-03,3.099
2598,067/A/NBP/2012,2012-04-04,3.1503
2599,068/A/NBP/2012,2012-04-05,3.1678
2600,069/A/NBP/2012,2012-04-06,3.1814
2601,070/A/NBP/2012,2012-04-10,3.1904
2602,071/A/NBP/2012,2012-04-11,3.2034
2603,072/A/NBP/2012,2012-04-12,3.1818
2604,073/A/NBP/2012,2012-04-13,3.1765
2605,074/A/NBP/2012,2012-04-16,3.2289
2606,075/A/NBP/2012,2012-04-17,3.1872
2607,076/A/NBP/2012,2012-04-18,3.1902
2608,077/A/NBP/2012,2012-04-19,3.1879
2609,078/A/NBP/2012,2012-04-20,3.1828
2610,079/A/NBP/2012,2012-04-23,3.1972
2611,080/A/NBP/2012,2012-04-24,3.1946
2612,081/A/NBP/2012,2012-04-25,3.1675
2613,082/A/NBP/2012,2012-04-26,3.1599
2614,083/A/NBP/2012,2012-04-27,3.1666
2615,084/A/NBP/2012,2012-04-30,3.1509
2616,085/A/NBP/2012,2012-05-02,3.1593
2617,086/A/NBP/2012,2012-05-04,3.1891
2618,087/A/NBP/2012,2012-05-07,3.2279
2619,088/A/NBP/2012,2012-05-08,3.2238
2620,089/A/NBP/2012,2012-05-09,3.2412
2621,090/A/NBP/2012,2012-05-10,3.2735
2622,091/A/NBP/2012,2012-05-11,3.2765
2623,092/A/NBP/2012,2012-05-14,3.3422
2624,093/A/NBP/2012,2012-05-15,3.3579
2625,094/A/NBP/2012,2012-05-16,3.4353
2626,095/A/NBP/2012,2012-05-17,3.4194
2627,096/A/NBP/2012,2012-05-18,3.4431
2628,097/A/NBP/2012,2012-05-21,3.3928
2629,098/A/NBP/2012,2012-05-22,3.3811
2630,099/A/NBP/2012,2012-05-23,3.446
2631,100/A/NBP/2012,2012-05-24,3.4779
2632,101/A/NBP/2012,2012-05-25,3.4589
2633,102/A/NBP/2012,2012-05-28,3.4535
2634,103/A/NBP/2012,2012-05-29,3.4675
2635,104/A/NBP/2012,2012-05-30,3.5139
2636,105/A/NBP/2012,2012-05-31,3.5372
2637,106/A/NBP/2012,2012-06-01,3.5777
2638,107/A/NBP/2012,2012-06-04,3.5431
2639,108/A/NBP/2012,2012-06-05,3.5359
2640,109/A/NBP/2012,2012-06-06,3.4703
2641,110/A/NBP/2012,2012-06-08,3.4566
2642,111/A/NBP/2012,2012-06-11,3.4072
2643,112/A/NBP/2012,2012-06-12,3.4552
2644,113/A/NBP/2012,2012-06-13,3.4591
2645,114/A/NBP/2012,2012-06-14,3.442
2646,115/A/NBP/2012,2012-06-15,3.3971
2647,116/A/NBP/2012,2012-06-18,3.3741
2648,117/A/NBP/2012,2012-06-19,3.3916
2649,118/A/NBP/2012,2012-06-20,3.3471
2650,119/A/NBP/2012,2012-06-21,3.3617
2651,120/A/NBP/2012,2012-06-22,3.4025
2652,121/A/NBP/2012,2012-06-25,3.4105
2653,122/A/NBP/2012,2012-06-26,3.4088
2654,123/A/NBP/2012,2012-06-27,3.4015
2655,124/A/NBP/2012,2012-06-28,3.4408
2656,125/A/NBP/2012,2012-06-29,3.3885
2657,126/A/NBP/2012,2012-07-02,3.3456
2658,127/A/NBP/2012,2012-07-03,3.3427
2659,128/A/NBP/2012,2012-07-04,3.3415
2660,129/A/NBP/2012,2012-07-05,3.3743
2661,130/A/NBP/2012,2012-07-06,3.4057
2662,131/A/NBP/2012,2012-07-09,3.4538
2663,132/A/NBP/2012,2012-07-10,3.4145
2664,133/A/NBP/2012,2012-07-11,3.4007
2665,134/A/NBP/2012,2012-07-12,3.4383
2666,135/A/NBP/2012,2012-07-13,3.4463
2667,136/A/NBP/2012,2012-07-16,3.4353
2668,137/A/NBP/2012,2012-07-17,3.3973
2669,138/A/NBP/2012,2012-07-18,3.395
2670,139/A/NBP/2012,2012-07-19,3.39
2671,140/A/NBP/2012,2012-07-20,3.3961
2672,141/A/NBP/2012,2012-07-23,3.4529
2673,142/A/NBP/2012,2012-07-24,3.4678
2674,143/A/NBP/2012,2012-07-25,3.4719
2675,144/A/NBP/2012,2012-07-26,3.4523
2676,145/A/NBP/2012,2012-07-27,3.3843
2677,146/A/NBP/2012,2012-07-30,3.378
2678,147/A/NBP/2012,2012-07-31,3.3508
2679,148/A/NBP/2012,2012-08-01,3.342
2680,149/A/NBP/2012,2012-08-02,3.3462
2681,150/A/NBP/2012,2012-08-03,3.3548
2682,151/A/NBP/2012,2012-08-06,3.2752
2683,152/A/NBP/2012,2012-08-07,3.2606
2684,153/A/NBP/2012,2012-08-08,3.304
2685,154/A/NBP/2012,2012-08-09,3.2915
2686,155/A/NBP/2012,2012-08-10,3.3195
2687,156/A/NBP/2012,2012-08-13,3.3202
2688,157/A/NBP/2012,2012-08-14,3.3059
2689,158/A/NBP/2012,2012-08-16,3.3253
2690,159/A/NBP/2012,2012-08-17,3.2886
2691,160/A/NBP/2012,2012-08-20,3.2944
2692,161/A/NBP/2012,2012-08-21,3.279
2693,162/A/NBP/2012,2012-08-22,3.2639
2694,163/A/NBP/2012,2012-08-23,3.2488
2695,164/A/NBP/2012,2012-08-24,3.268
2696,165/A/NBP/2012,2012-08-27,3.257
2697,166/A/NBP/2012,2012-08-28,3.2685
2698,167/A/NBP/2012,2012-08-29,3.3081
2699,168/A/NBP/2012,2012-08-30,3.3397
2700,169/A/NBP/2012,2012-08-31,3.3353
2701,170/A/NBP/2012,2012-09-03,3.3398
2702,171/A/NBP/2012,2012-09-04,3.3281
2703,172/A/NBP/2012,2012-09-05,3.3693
2704,173/A/NBP/2012,2012-09-06,3.2955
2705,174/A/NBP/2012,2012-09-07,3.2578
2706,175/A/NBP/2012,2012-09-10,3.2189
2707,176/A/NBP/2012,2012-09-11,3.2098
2708,177/A/NBP/2012,2012-09-12,3.168
